Date,log_return,log_volume,log_volume_diff,co_log_ret,log_ret_rolling_z,garman-klass,gk_diff,gk_diff2,negative_return,positive_return,day_sin,day_cos,log_vix,log_vix_return,gk_ma5,gk_ma21,garch,target
2016-01-20,-0.011762766025898763,22.582071617831406,0.26380153424559083,-0.009021639293053392,-0.25735225495765784,2.384851509796415,1.0226778056891936,1.5169605470963976,-0.011762766025898763,0.0,0.5877852522924732,-0.8090169943749473,3.3174533937597452,0.05743565484787272,1.8240660596518192,1.0005298062522947,1.311336501753758,1.5254725463276129
2016-01-21,0.005181988635948542,22.348342819323918,-0.23372879850748873,0.0040370677116248485,0.7860982242552007,1.5254725463276129,-0.8593789634688023,-1.882056769157996,0.0,0.005181988635948542,-0.587785252292473,-0.8090169943749475,3.2842889834260847,-0.03316441033366058,1.7878148259313398,1.0444191643420797,1.159814712539148,0.6640544822029462
2016-01-22,0.020080726882213185,22.312860161449457,-0.0354826578744607,0.01559104573651311,1.4364904866400616,0.6640544822029462,-0.8614180641246667,-0.0020391006558644342,0.0,0.020080726882213185,-0.9510565162951536,0.30901699437494723,3.1063788004713095,-0.17791018295477512,1.5586017375897243,1.05260074233509,1.3599398703706709,0.6033211238474472
2016-01-25,-0.015761545172821023,22.205183965287862,-0.10767619616159507,-0.015436359834642822,-0.8543353372486125,0.6033211238474472,-0.06073335835549898,0.8006847057691677,-0.015761545172821023,0.0,0.0,1.0,3.1842843643027336,0.07790556383142411,1.3079746732563287,1.0525466580395806,1.385526172054806,0.650475272780471
2016-01-26,0.014045237830368151,22.195265305820143,-0.009918659467718527,0.013134618917462882,0.913987569240707,0.650475272780471,0.04715414893302383,0.10788750728852281,0.0,0.014045237830368151,0.9510565162951535,0.30901699437494745,3.1135153092103742,-0.07076905509235942,1.1656349869909786,1.0647880630742368,1.3568428279353484,1.5228190308190377
2016-01-27,-0.01092292230052827,22.28226062002655,0.08699531420640483,-0.010339663429538093,-0.4863558843460833,1.5228190308190377,0.8723437580385667,0.8251896091055428,-0.01092292230052827,0.0,0.5877852522924732,-0.8090169943749473,3.1402654506970014,0.026750141486627133,0.9932284911955029,1.1236937118308048,1.2857990174423757,1.064412753501396
2016-01-28,0.005513350717590626,22.26934000480266,-0.01292061522388721,0.004308511311238874,0.36681999841197194,1.064412753501396,-0.4584062773176416,-1.3307500353562083,0.0,0.005513350717590626,-0.587785252292473,-0.8090169943749475,3.109953421046955,-0.030312029650046313,0.9010165326302596,1.1521765441392764,1.1581680457982437,0.8133556611905445
2016-01-29,0.02445865099455702,22.427572013554506,0.1582320087518454,0.024120676966734925,1.4932603235720452,0.8133556611905445,-0.2510570923108516,0.20734918500679,0.0,0.02445865099455702,-0.9510565162951536,0.30901699437494723,3.0056826421764384,-0.10427077887051661,0.9308767684277793,1.168138775477984,1.4763574909811916,0.980536894559071
2016-02-01,-0.00044333484554215374,22.187106716156975,-0.24046529739753097,0.0012589589263320607,-0.2597789757269479,0.980536894559071,0.16718123336852653,0.41823832567937813,-0.00044333484554215374,0.0,0.0,1.0,2.9947317503093127,-0.010950891867125723,1.006319922570104,1.1998007967108015,1.327795777236081,0.9346945885330042
2016-02-02,-0.018920968718231457,22.219129594172237,0.032022878015261824,-0.016794321259691297,-1.3115231574521202,0.9346945885330042,-0.04584230602606676,-0.2130235393945933,-0.018920968718231457,0.0,0.9510565162951535,0.30901699437494745,3.0901329281491026,0.09540117783978985,1.0631637857206109,1.2246554680502397,1.4342789600140835,1.6989594383062023
2016-02-03,0.004979620021574149,22.366708962543154,0.14757936837091634,0.002858983538507257,0.14751154955185528,1.6989594383062023,0.7642648497731981,0.8101071557992648,0.0,0.004979620021574149,0.5877852522924732,-0.8090169943749473,3.0750054368286497,-0.01512749132045288,1.0983918672180437,1.2335263242765682,1.3121986695277634,0.9836215318178481
2016-02-04,0.0015255682925232605,22.37063902151607,0.003930058972915873,0.0019753279021612184,-0.0636324532628065,0.9836215318178481,-0.7153379064883543,-1.4796027562615524,0.0,0.0015255682925232605,-0.587785252292473,-0.8090169943749475,3.083743157863329,0.008737721034679513,1.082233622881334,1.250955206866217,1.1822158723921754,1.0531436789237683
2016-02-05,-0.01865415827635175,22.318592654744396,-0.05204636677167329,-0.017410855248998797,-1.1841468585238213,1.0531436789237683,0.0695221471059202,0.7848600535942745,-0.01865415827635175,0.0,-0.9510565162951536,0.30901699437494723,3.151880920148567,0.06813776228523771,1.1301912264279788,1.2560382654034123,1.3233193153432188,1.5785349829562545
2016-02-08,-0.014255057923056924,22.452522045998595,0.133929391254199,-0.010631549980746413,-0.9020640645495965,1.5785349829562545,0.5253913040324862,0.45586915692656604,-0.014255057923056924,0.0,0.0,1.0,3.258096538021482,0.10621561787291522,1.2497908441074155,1.2830756717986913,1.341186007889616,1.2658626322249995
2016-02-09,-0.0006638406467605051,22.368692321905666,-0.08382972409292933,0.0020266607737054365,0.15510612086543293,1.2658626322249995,-0.312672350731255,-0.8380636547637412,-0.0006638406467605051,0.0,0.9510565162951535,0.30901699437494745,3.278653063400193,0.020556525378710777,1.3160244528458145,1.2804246284336742,1.2120364834292527,1.1723053431382426
2016-02-10,-0.0001889681307609692,22.220915956512748,-0.14777636539291805,-0.0028255865665175275,0.1129092059046403,1.1723053431382426,-0.09355728908675687,0.21911506164449812,-0.0001889681307609692,0.0,0.5877852522924732,-0.8090169943749473,3.269188673565956,-0.009464389834236808,1.2106936338122225,1.2757211322831619,1.1118275195946616,1.2919347346600136
2016-02-11,-0.012377447329256164,22.428159373334594,0.20724341682184644,-0.009749617042343601,-0.6758144656727094,1.2919347346600136,0.11962939152177099,0.21318668060852786,-0.012377447329256164,0.0,-0.587785252292473,-0.8090169943749475,3.3371920299964217,0.06800335643046562,1.2723562743806558,1.2820873806689503,1.1280496309890524,0.5722639329828663
2016-02-12,0.019330015207046358,22.270172811910946,-0.1579865614236482,0.01697091951998997,1.9336072197744536,0.5722639329828663,-0.7196708016771474,-0.8393001931989184,0.0,0.019330015207046358,-0.9510565162951536,0.30901699437494723,3.2347491590059976,-0.10244287099042415,1.1761803251924754,1.2280652481952767,1.2846624638791626,0.4468575335884016
2016-02-16,0.01638173774168461,22.24292563964046,-0.02724717227048501,0.0128166804295622,1.366292063956665,0.4468575335884016,-0.12540639939446468,0.5942644022826826,0.0,0.01638173774168461,0.9510565162951535,0.30901699437494745,3.182626717508366,-0.052122441497631566,0.9498448353189047,1.1631479915132472,1.3335239557528924,0.7464582124299166
2016-02-17,0.016346110625641508,22.335009090239105,0.09208345059864342,0.014648814338851537,1.123772081965184,0.7464582124299166,0.29960067884151503,0.4250070782359797,0.0,0.016346110625641508,0.5877852522924732,-0.8090169943749473,3.1050349845064034,-0.07759173300196265,0.845963951359888,1.110290932794937,1.3705121347921645,0.4489980005877168
2016-02-18,-0.004676632123934432,22.213129360433452,-0.1218797298056522,-0.005065798778252594,-0.3672238302081053,0.4489980005877168,-0.29746021184219984,-0.5970608906837149,-0.004676632123934432,0.0,-0.587785252292473,-0.8090169943749475,3.0745434257734945,-0.030491558732908874,0.701302482849783,1.0668063754844845,1.258822456178594,0.6138489782018023
